item_id,name,material,product_type,mass_kg,bbox_vol,fill,hull_fill,true_vol,faces,mb
B07B78G1D1,"Amazon Brand – Stone & Beam Amber Metal Buffet Table Kitchen Storage Rack, 47.5""W, White, Carrera Marble, Black Metal",iron,CABINET,56.69904625,0.6725251065599999,0.1534726656284,0.9145578930955651,0.10321422080578695,20778,2.32516
B073P1KFKS,"Amazon Brand – Stone & Beam Contemporary Blue and Tan Moroccan Print Wall Art on Canvas, 12"" x 12""",canvas,WALL_ART,0.9999999991614094,0.0035999999889839,0.511090364468689,0.9751430423418899,0.001839925306457058,19252,2.331064
B073WJ2J8P,"Amazon Brand – Stone & Beam Rustic Wood Frame Hanging Wall Mirror, 39.75 Inch Height, Natural",stone,HOME_MIRROR,4.762719885,0.0335463683909999,0.8445958265667345,0.8445958265667345,0.028333122739508734,1296,3.142596
B07DBB7FVP,"Amazon Brand – Ravenna Home Naomi 3-Drawer Storage Side End Table Nightstand, 17.7""W, Grey",solid pine; metal drawer,TABLE,21.31884139,0.107272473970752,0.8049464081711949,0.9656117479007575,0.08634859261839482,6762,3.069504
B07BMQXWX1,"Amazon Brand – Stone & Beam Farmhouse Buffalo Check Plaid Decorative Throw Pillow, 20"" x 20"", Cover and Insert, Light Grey",,PILLOW,0.6803885550000001,0.0458837792,0.6310082014907896,0.5884283191531915,0.028953040990592503,5124,2.617492
B07B7BRXDH,"Amazon Brand – Stone & Beam Alaina Contemporary High-Back Swivel Seat Bar Stool, 43""H, Blue",stone,STOOL_SEATING,8.981128926,0.286790007064,0.24173854065923162,0.7187713367767112,0.06932819778330208,24060,4.429024
B075Z9CWR8,"Amazon Brand – Stone & Beam Herring Medallion Traditional Area Rug, 5' 3"" x 7' 3"", Brick Red",stone,RUG,9.52543977,0.0449087488919999,0.9903513437378352,0.9903513437378352,0.04447543981077712,14853,4.228248
B07B4ZPGWC,"Amazon Brand – Stone & Beam Prudence Tufted King Bed, 84""W, Classic Cream","polyster/linen blend fabric, polyurethane foam, plywood frame",BED,77.1107029,7.091796913151998,0.4828875062461674,0.7278035382252578,3.424540126196236,40370,2.768212
B073P484RR,"Rivet Mid Century Modern Tripod Living Room Floor Lamp With Light Bulb And Linen Shade - 64 Inches , Black","metal, fabric",LAMP,2.72155422,0.3030951357439999,0.05986993533054521,0.48964210262226676,0.018146286175996094,23852,1.273528
B07HZ782D2,"Amazon Brand – Stone & Beam Blaine Modern Sofa Couch, 79.5""W, Navy Blue",wood,SOFA,49.895160700000005,1.7235668109239997,0.6211379420032853,0.8261495253287564,1.0705727418424986,25316,3.979168
B07B4DB68P,"Amazon Brand – Stone & Beam Isabel Traditional Sofa, 84""W, Slate Grey",stone,OTTOMAN,47.17360648,1.245725401689375,0.5981714936971413,0.7733976602100835,0.7451574242650049,21531,3.594644
B073P117XZ,"Amazon Brand – Rivet Canvas Print Wall Art of Horses Grazing in Desert Southwest Desert, 45"" x 30""",canvas,WALL_ART,2.72155422,0.0331838046,0.9996980562854356,0.9996980562854356,0.033173784958775696,592,2.343528
B07DBDZC9N,"Amazon Brand – Ravenna Home Naomi 3-Drawer Storage Side End Table Nightstand, 17.7""W, White",metal,TABLE,21.31884139,0.107272473970752,0.8049464081711949,0.965611747899798,0.08634859261839482,6762,0.403252
B07QHL2D4B,"Amazon Brand – Rivet Modern Textured Stoneware Vase, 13.9""H, White",stoneware,VASE,2.0411656650000003,0.0059883040842711,0.40805139056334766,0.7562675839001053,0.0024435358087029966,4240,10.384772
B072FVHNS7,"Amazon Brand – Stone & Beam Kristin Round Arm Performance Fabric Loveseat Sofa Couch, 88""W, Stone",polyester/nylon; wood frame,SOFA,55.33826914,2.0008605144,0.6653144218091778,0.8184857158819803,1.3312013562588498,35404,2.354848
B07B4ZM3NC,"Amazon Brand – Stone & Beam Bridgewater Scalloped King Headboard, 88""W, Spinnsol Iron",iron,HEADBOARD,41.276905670000005,0.3677257161599999,0.5669501844487654,0.7171665955278266,0.2084821626034663,51098,2.506292
B075X4PRPZ,"Amazon Brand – Rivet Uptown Mid-Century Tufted Customizable Daybed Sofa, 78""W, Platinum &amp; Silver",velvet,SOFA,62.142154690000005,0.8627789196,0.7177279063724401,0.9755405763633197,0.6192405076267838,27106,4.62204
B073WGGXGK,"Amazon Brand – Stone & Beam Rustic Wood and Iron Barn Door Hanging Wall Mirror Decor, 30 Inch Height, Natural",iron,HOME_MIRROR,4.309127515,0.01991028276,0.808749311056492,0.8042577263982967,0.016102427465089948,13628,2.99216
B074KN35K2,"Amazon Brand – Stone & Beam Cabernet Slatted 2-Drawer Cabinet, 23.6""W, Ash",stone,CABINET,17.6719587352,0.1930869725349599,0.5236876936055672,0.9792553290835656,0.10111727131211466,33526,3.343472
B07HKF28KS,"Amazon Brand – Rivet Mid-Century Swiveling Wall Sconce with Bulb, 11""H, Black and Antique Brass",brass,LIGHT_FIXTURE,1.36077711,0.0252360785599999,0.0595779758656201,0.34463552959051896,0.0015035144793905668,13836,1.872424
B07B4MSPD2,"Amazon Brand – Stone & Beam Andover Modern Sofa Couch, 78""W, Light Blue",stone,SOFA,11.33980925,1.6999940193599998,0.6566424175878871,0.8679418941757543,1.1162881827574997,19496,3.082164
B075X463M1,"Amazon Brand – Stone & Beam Stella Storage Ottoman on Wheels, 47""W, Blue",stone,OTTOMAN,29.48350405,0.374313315888,0.9756667214532342,0.9449627178612254,0.36520504570873374,24140,2.807072
B07QC9YBPM,"Amazon Brand – Ravenna Home Casual Vanity Light, 7.80""H, Oil-Rubbed Bronze",,LIGHT_FIXTURE,2.6988746015,0.0237205150466169,0.19746137038777115,0.5902919323105924,0.004683885407408718,42763,11.778232
B072ZNMKG6,"Amazon Brand – Rivet Hairpin Wood and Metal Side End Table, Walnut and Black",metal,TABLE,10.6775643898,0.0998454009251981,0.16523928145951755,0.7641664792435797,0.016498382305917183,2476,1.624016
B07JQX9FPJ,"Amazon Basics Tufted Outdoor Square Seat Patio Cushion - Pack of 2, Black Geo",spun_polyester,PILLOW,1.8506568696,0.0288002649799999,0.24691413450792019,0.4852028771977865,0.007111192501135438,42764,3.736676
B073P6HGK1,"Amazon Brand – Rivet Pink Tree Blossoms at the Villa Photo Print Wall Art, Gold Wood Frame, 30"" x 30""",wood,WALL_ART,1.587573295,0.0221225364,0.9995028065696855,0.9995028065696855,0.022111537220240025,1540,1.068252
B07HZ73RX2,"Amazon Brand – Stone & Beam Dalton Loveseat, 63.5""W, Charcoal",wood,SOFA,46.72001411,1.2747087409000002,0.6695917134506014,0.8223353813855909,0.8535344099696899,14964,3.111252
B07HZ5JDJJ,"Amazon Brand – Stone & Beam Blaine Modern Ottoman, 36.2""W, Beige",,OTTOMAN,11.974838568,0.273565515319488,0.7403186886473484,0.8732587150905059,0.20252566356045942,22272,3.167264
B07B86T48F,"Amazon Brand – Rivet Ian Modern Wood Small Kitchen Dining Table, Expandable, 39-55""L, Brown",wood,TABLE,30.998502565800003,0.811159668,0.20050642919437472,0.963269927746659,0.16264272853717449,2940,2.851964
B07B4ZFD2X,"Amazon Brand – Stone & Beam Bridgewater Scalloped Queen Headboard, 71""W, Curious Indigo",stone,HEADBOARD,33.56583538,0.29668779372,0.5717301852192339,0.7174706815966995,0.16962536725582145,44949,4.024164
B07HSK3534,"Amazon Brand – Stone & Beam Leon Modern Farmhouse Kitchen Counter Bar Stool, 45""H, Dove Grey",stone,STOOL_SEATING,8.164662660000001,0.26952623514,0.21176206266446257,0.7487221803712553,0.05707543149543336,34196,3.450116
B075YLMBXK,"Amazon Brand – Stone & Beam Vintage Framed Black and White Barn Door Photo Wall Art - 13 x 15 Inches, Rustic Brown",wood,WALL_ART,1.6283966083,0.00399434685,0.9990852815647735,0.9990852815647735,0.003990693147299616,2010,1.697996
B072FVHSSC,"Rivet Fold Modern Ottoman Sofa Bed, 48""W, Dark Grey",wood,OTTOMAN,53.297103475,0.3803845264552319,0.9292817417780876,0.92437588646862,0.35348439528975095,17540,4.459708
B071PDYXKC,"Amazon Brand – Rivet Ava Mid-Century Modern Upholstered Ottoman, 25.6""W, Light Grey","fabric , wood frame",OTTOMAN,7.484274105000001,0.168608992329728,0.5917463793648737,0.8934303414264017,0.09977376073947632,5262,1.568356
B07B515BXL,"Amazon Brand – Rivet Contemporary Geometric Wool Runner Hallway Rug, 2' 6"" x 8', Blue, Ivory",wool,RUG,4.082331330000001,0.0141584232959999,0.9933325138680404,0.9933325138680404,0.014064022205023407,764,3.12592
B0732L9718,"Amazon Brand – Stone & Beam Braided Jute Area Rug, 5 x 8 Foot, Sand","70% jute, 30% cotton",RUG,10.704779932,0.0377557954559999,0.8742980072329957,0.8742980072329957,0.0330098167286773,9500,4.79294
B07K6N5FVX,"Amazon Brand - Movian Ohrid 1-Door 1-Drawer Desk, 120 x 55 x 76cm , White",engineered_wood,DESK,36.99999996897215,0.5015999984651041,0.4841694903089538,0.9828265784592923,0.24285941559582144,28576,1.084444
B075YP3BHQ,"Amazon Brand – Rivet Mid-Century Modern Upholstered Low Back Kitchen Bar Stool, 41""H, Light Grey",wood,STOOL_SEATING,7.983225712000001,0.2821852420799999,0.2508794329595442,0.7861276734330748,0.07079447352258209,39704,2.511
B07HSBRSVB,"Amazon Brand – Stone & Beam Kinsley Barstool 42""H, Ivory",stone,STOOL_SEATING,9.0718474,0.2952621191519999,0.20457540460683007,0.6906390684624009,0.06040336749059045,33534,2.76388
B07HZ1RYNT,"Amazon Brand – Stone & Beam Fischer Sleeper Chair, 51""W, Driftwood Leather",leather,CHAIR,92.07925111,1.525504561888,0.6257190926649039,0.7936963769000085,0.9545373303207312,69426,5.011508
B07DBCFV7K,"Amazon Brand – Ravenna Home Wood and Metal Detailed Swivel Kitchen Bar Stool, 44 Inch Height, Dark Espresso",metal,STOOL_SEATING,8.073944186,0.2481715965590399,0.11773168571693621,0.6630301373952676,0.02921766040995917,20168,3.534248
B075HWBL9Q,"Amazon Brand – Stone & Beam Organic-Shape Stoneware Round Decorative Organizer Box, 4.75 Inch Height, Sand",stoneware,STORAGE_BOX,1.179340162,0.0028021879439999,0.8028917400652713,0.7500332425875926,0.002249853554348005,11948,1.919244
B07DBDX15Y,"Amazon Brand – Ravenna Home Hughes Curved Back Tufted Patterned Accent Chair, 25""W, Ivory Leaf",polyester,CHAIR,15.6670804598,0.3553555835305083,0.2749484955582232,0.6136258161157058,0.09770448307992777,21858,3.227804
B075YNL272,"Amazon Brand – Stone & Beam Elden Nailhead-Trim Saddle Kitchen Counter Backless Bar Stool, 30""H, Hemp",stone,STOOL_SEATING,5.987419284,0.1376513375999999,0.21383412942912564,0.9379900383093049,0.029434553940450647,15040,3.204196
B07HZ7TL5X,"Amazon Brand – Stone & Beam Fischer Full-Sized Sleeper Sofa, 72""W, Stone Fabric",wood,SOFA,92.07925111,1.525504561888,0.7083205784317324,0.8388883619793209,1.0805462736767546,86386,5.482404
B073P5QJ14,"Amazon Brand – Rivet 9-Piece Pastel Floral Art Mural on Wood, 36"" x 36""",wood,WALL_ART,6.80388555,0.0106188174719999,0.9995399201103238,0.9995399201103238,0.01061393196762889,13968,3.292036
B07B4YNHPF,"Amazon Brand – Rivet Gwyneth Mid-Century Velvet King Bed with Headboard, 82""W, Navy Blue",velvet,BED,49.895160700000005,6.065806932877999,0.37031157819450405,0.7481978099454472,2.246238538337216,41824,3.275016
B0735SFWRT,"Rivet UL Feizy Rug B0735SFWRT 2'6"" x 8' Cream",羊毛,RUG,31.932902848000005,0.0736238011391999,0.9348245374866835,0.9348245374866835,0.06882533584796412,2520,2.50302
B073WRF56P,"AmazonBasics Foldable, 14"" Metal Platform Bed Frame with Tool-Free Assembly, No Box Spring Needed - California King",steel,BED_FRAME,23.042492396,1.3875254830079995,0.1623640065766399,0.5585541679277005,0.2252841966483663,67862,2.562664
B07124WQLW,"Amazon Brand – Rivet Apex Modern Oversized Sofa Couch, 81""W, Ash Grey",hardwood,SOFA,44.406693023,1.4746484558584798,0.5615660017632358,0.8596928877310555,0.828112437362776,46942,2.656836
B075X4J15G,"Amazon Brand – Rivet Eva Mid-Century Modern Tufted Velvet Down-Filled Accent Chair, 33.5""W, Dark Grey","velvet, hardwood frame, metal legs",CHAIR,52.943301426400005,0.58536999458025,0.6108755871162247,0.9354454408769861,0.35758823911943144,99063,5.264684
B07B4MKFR5,"Amazon Brand – Stone & Beam Bartow Living Room Loveseat Sofa with Slipcover, 86""W, Natural",stone,FURNITURE_COVER,22.6796185,0.3891927699999999,0.7492498988991101,0.8468703517592334,0.29160264357476456,27587,1.490444
B075Z9S1W8,"Amazon Brand – Stone & Beam Old World Area Rug, 8 x 10 Foot, Blue and Orange",stone,RUG,12.70058636,0.0943894886399999,0.9892772177353829,0.9892772177353829,0.09337737070524463,2076,3.771168
B07B51HWFF,"Amazon Brand – Stone & Beam Tisbury Nailhead Trim King Bed, 84""W, Spinnsol Iron",iron,BED,77.1107029,7.091796913151998,0.3001363022954099,0.6888598139373251,2.1285057021434426,26122,3.11932
B07HKCRWSY,"Amazon Brand – Rivet Modern Frosted Opal Glass Outdoor Wall Mount Sconce with Light Bulb - 5.91 x 6.97 x 14.97 Inches, Antique Bronze Steel",glass,LIGHT_FIXTURE,3.0980358871,0.010105160346155,0.7102263119495602,0.894284647885303,0.007176950764308607,2140,2.406644
B07HZ57QH1,"Amazon Brand – Stone & Beam Calhoun Loveseat Sofa, 62.5""W, Ecru",wood,SOFA,45.359237,1.826436605184,0.6692629455903115,0.767174445121776,1.2223663423194127,14486,3.445524
B075QDMWTP,"Amazon Brand – Rivet Payton Mid-Century Modern Tufted King Bed with Headboard, 82"" W, Natural",tela,BED,44.45205226,7.158452646266072,0.2671181826103416,0.7275966955011347,1.9121528611727836,31880,3.501816
B075X4F3R5,"Amazon Brand – Rivet Jamie Leather Mid-Century Modern Low Arm Accent Chair, 31""W, Cognac",leather; hardwood frame,CHAIR,19.95806428,0.5761454089971999,0.30571052609093086,0.5177786088525473,0.1761337160894085,20582,3.486824
B07CB5GT3M,"Amazon Brand – Stone & Beam Cheyanne Modern Living Room Accent Arm Chair, 30.7""W, Caviar",stone,CHAIR,20.41165665,0.6446906295839039,0.3944757002134371,0.6890093927395244,0.2543147875261521,37940,11.218256
B073P1BJS9,"Amazon Brand – Rivet Metallic Bronze Mandala Print, 24"" x 24""",canvas,WALL_ART,0.90718474,0.0141584232959999,0.6281170165331311,0.9621309915814873,0.008893146599496637,4022,1.276436
B07DBGJ3TF,"Amazon Brand – Ravenna Home Jessica Rustic Open Storage Side End Table, 31.5""H, Grey Pine",wood,TABLE,9.389362059,0.1959832550004479,0.31020646879045477,0.9998339981871012,0.060795273475748174,18710,2.788396
B07B4ZFBWP,"Stone & Beam Modern Task Lamp, 18.5""H, Antique Brass with Wireless Charging",glass/metal+plastic,LAMP,1.81436948,0.0227370512999999,0.09090921405099897,0.4698215678108762,0.0020670074635202353,9228,1.659832
B075XZMMG7,"AmazonBasics Upholstered Platform Bed, King, Black",faux_leather,BED,43.09127515,4.17769941490704,0.12104156441789941,0.6843547474978295,0.5056752728480911,7482,1.537024
B07QHJPJFX,"Amazon Brand – Rivet Rustic Stoneware Crosshatch Indoor Outdoor Flower Plant Pot, 7.9""H, Bronze",stoneware,PLANTER,2.5854765090000003,0.0096718970747478,0.29942504393227376,0.7644027484608834,0.0028960082065147903,22240,11.162944
B073P5Y9TY,"Amazon Brand – Stone & Beam Abstract Topographic Print in Black Wood Frame, 30"" x 30""",wood,WALL_ART,1.81436948,0.0221225364,0.9344346884096975,0.9998173313063543,0.02067206540776619,540,1.554532
B073P1H7F9,"Amazon Brand – Rivet Wooden Dock at the Lake Canvas Print, 36"" x 24""",canvas,WALL_ART,1.81436948,0.0212376349439999,0.9994871297540414,0.9994871297540414,0.021226742792942593,916,1.485292
B07B4Z7MP3,"Amazon Brand – Stone & Beam Duwamish Classic Metal King Bed with Headboard, 80.5""W, Dark Bronze",metal,BED,41.73049804,6.541707755267999,0.2817771171609938,0.7120149074340074,1.8433035525891326,20940,2.839516
B07B4ZVXTW,"Amazon Brand – Rivet Geometric Wool Area Rug, 8 x 10 Foot, Dark Grey, Ivory",wool,RUG,18.1436948,0.0566336931839999,0.6603262480880939,0.6603262480880939,0.03739671413556291,12064,4.019996
B071V8DQVQ,"Amazon Brand – Rivet Rain Drop Oval Hanging Wall Mirror, 24 Inch Height, Weathered Finish",glass,HOME,2.2951773922,0.0047194744319999,0.13524086303059216,0.3185666389386259,0.0006382657952344802,5402,3.299332
B072M1VG99,"Amazon Brand – Stone & Beam Bryant Modern Sofa Couch with Slipcover, 85.1""W, Storm Grey",hardwood in blend of cotton/linen/viscose/polyester,HOME_FURNITURE_AND_DECOR,56.88048319800001,1.879579853736,0.7836351455005651,0.8541610946111768,1.4729048321623412,13394,4.08078
B071FMSYZV,"Rivet Fold Modern Ottoman Sofa Bed, 48""W, Light Grey",wood,OTTOMAN,53.297103475,0.3803845264552319,0.9791731853274643,0.926674895818228,0.37246232841844856,13904,1.640224
B07B8PXTR2,"Amazon Brand – Stone & Beam Modern Windowpane Wood Picture Frame, 25""H, Natural And Black",,HOME,2.0683812072,0.0091470588093296,0.7084863866305035,0.7684612306100806,0.006480566644118643,3392,0.941012
B073P5SYY9,"Amazon Brand – Stone & Beam Modern 9-Piece Mural of Balloons and Eiffel Tower on Wood, 60"" x 60""",wood,WALL_ART,18.1436948,0.0294967152,0.9997700362677251,0.9997700362677251,0.02948993202528276,10080,1.125884
B075X4VWS3,"Amazon Brand – Rivet Modern Oversized Upholstered Square Ottoman, 38""W, Boho",polyester/ hardwood /wood,OTTOMAN,14.51495584,0.378606726656,0.6744748312224318,0.9229250778084475,0.25536070806098293,13252,4.99706
B07HZ4XHMX,"Amazon Brand – Stone & Beam Carrigan Casual Loveseat, 68""W, Navy",stone,SOFA,50.34875307,1.920826093824,0.6342517038025732,0.7726383532645994,1.2182872227163135,36480,2.279652
B07QZ21DDV,"Marque Amazon - Movian Scutari - Chaise d'appoint, 75 x 78 x 78 cm, Gris clair",fabric,CHAIR,15.199999987253424,0.4562999986037219,0.4187196160589466,0.7549100536620845,0.1910617602230483,23834,7.570176
B0719STF99,"Rivet Pink Global Floral Wool Rug, 4' x 6', Pink",wool,RUG,7.620351816,0.0368119005695999,0.9441203917246298,0.9441203917246298,0.034754865985898775,2816,3.432028
B075ZB9WDL,"Amazon Brand – Stone & Beam Los Altos Striped Dhurrie Farmhouse Area Rug, 8' x 10' 6"", Blue and Ivory",stone,RUG,3.62873896,0.0153382919039999,0.9360373775975616,0.9360373775975616,0.014357214530645975,18972,1.994192
B073P5C7P6,"Amazon Brand – Rivet 9-Piece Golden Gate Bridge Mural Wall Art on Wood, 60"" x 60""",wood,WALL_ART,18.1436948,0.0294967152,0.9997784861620216,0.9997784861620216,0.02949018126940829,1148,1.093176
B075X33SSW,"Amazon Brand – Stone & Beam Elmore Pillow-Top Armless Accent Chair, 24""W, Beige",stone,CHAIR,17.23651006,0.4542494140799999,0.49822926182190713,0.7243757876460235,0.22632035026011219,25756,2.576596
B07DBHCKKS,"Amazon Brand – Ravenna Home Living Room Table Desk Lamp With LED Light Bulb - 24.25 Inches, Dark Bronze With White Shade",fabric,LAMP,2.8485600836,0.070963394072928,0.11351173528808722,0.5109326094026121,0.00805517800315042,37272,2.354316
B07QV18PGY,"Marchio Amazon - Movian Enol - Mobile TV, 165 x 40 x 43.2 cm (L x P x A), colore bianco / gambe in faggio",legno ingegnerizzato,FLAT_SCREEN_DISPLAY_MOUNT,25.999999978196644,0.2851199991275328,0.8231293615297441,0.9744939329122276,0.23469064284120725,9196,1.699884
B07B4MKBPY,"Amazon Brand – Stone & Beam Andover Slipcover Chair, 38""W, Spa-Colored Fabric",,HOME_FURNITURE_AND_DECOR,42.18409041,0.8539462921039999,0.7160536962503599,0.8689690005046925,0.6114713988603586,44208,3.644904
B07B82WF6G,"Amazon Brand – Rivet Mid-Century Modern Wood Round Dining Kitchen Table, 43.3""W, Beige",wood,TABLE,21.409559864,0.9063563014773196,0.08498676017847699,0.5802362289969653,0.07702828562990435,2352,2.42526
B07B51XCGS,"Amazon Brand – Stone & Beam Casual Geometric Kilim Cotton Area Rug, 4 x 6 Foot, Flatweave, Blue, Orange, Ivory",cotton,RUG,6.80388555,0.0169901079551999,0.9630690960798842,0.9630690960798842,0.016362647910714016,1776,3.418144
B072M1WJTW,"Amazon Brand – Rivet Madison Modern Round Lift-Top Storage Tray Ottoman Pouf, 19.7""W, Denim",wood / denim,OTTOMAN,6.078137758,0.1049343185180399,0.8023770036272573,0.7601951087531706,0.08419688407017308,10376,3.572928
B072FRKS3D,"Rivet Gold and Blue Royalty Rug, 2'6"" x 7'6"",","pile: 55% polypropylene/45% polyester, backing: 100% jute",RUG,4.535923700000001,0.0075511590911999,0.7873891979902397,0.7873891979902397,0.005945701100716596,1584,2.808784
B07DBDV64G,"Amazon Brand – Ravenna Home Penridge Rolled Armed Seamed Back Accent Chair, 29.92""W, Light Grey",polyester,CHAIR,13.0543884086,0.4585328851104601,0.3264216430248413,0.6445523006685027,0.14967505773867718,13198,4.13872
B07B4YVDK5,"Amazon Brand – Rivet Modern Geometric Area Rug, 4 x 6 Foot, Red, Beige",,RUG,6.80388555,0.0169901079551999,0.8792691922847639,0.8792691922847639,0.014938878498599557,3632,2.756532
B0722L1N3X,"Amazon Brand – Stone & Beam Round Distressed Metal Mirror, 36""H, Tin and Gold Finish",metal,HOME_MIRROR,7.892507237999999,0.0849505397759999,0.49867233029084723,0.6913141885301287,0.04236248362956317,9488,1.871436
B073P5124R,"Amazon Brand – Rivet 9-Piece Golden Gate Bridge Mural Wall Art on Wood, 36"" x 36""",wood,WALL_ART,6.80388555,0.0106188174719999,0.9997784915367296,0.9997784915367296,0.010616465314059928,1180,1.09448
B07B4G5YPR,"Amazon Brand – Stone & Beam Varon Modern Lounge Daybed Chaise, 34.2""W, Indigo",stone,CHAIR,29.02991168,1.0153834760418894,0.4021358825030881,0.7107754993785381,0.4083221302171584,9492,3.291016
B07HZ5RT3Y,"Amazon Brand – Stone & Beam Blaine Modern Loveseat Sofa, 55.9""W, Light Grey",polyester,SOFA,39.91612856,1.2119167890647995,0.5912787381019682,0.8142176571285693,0.7165806297228238,37436,2.528904
B075YL2S17,"Amazon Brand – Stone & Beam Classic Red, White and Blue Flag Patterns Print Wall Art Decor - 21"" x 27"" Frame, Warm Grey Barnwood",paper,WALL_ART,4.535923700000001,0.0069685989659999,0.9893037062248612,0.9983797220349313,0.0068940607842584364,2444,3.831488
B07HYY8Z7P,"Amazon Brand – Rivet Goodwin Modern Living Room Accent Chair, 32.3""W x 35.8""H, Charcoal Grey",polyester,CHAIR,22.951773922,0.6859544366045119,0.4794449175771673,0.7295801285233399,0.32887736831954245,40982,4.891028
B07K6MBGYH,"AmazonBasics Heavy Duty Non-Slip Bed Frame with Steel Slats, Easy Assembly - 14""H, Full",steel,BED_FRAME,18.234413274,0.9291465288,0.33866405451093207,0.7894523276986225,0.3146685306781665,23256,2.042176
B07MQF766Y,"Ravenna Home 1-Drawer Kitchen Cart, 36.5""H, Black with Wood Top",,HOME_FURNITURE_AND_DECOR,30.8987122444,0.31856452416,0.5044580747349989,0.9140304386570375,0.16070244653662463,50618,8.892352
B07MND862G,AmazonBasics Classic Solid Rubber Wood Rolling Kitchen Cart with Cabinet - Rustic White,wood,HOME_FURNITURE_AND_DECOR,9.0718474,0.2607843919785599,0.8061722552329534,0.9126240716888671,0.21023714141091018,28428,4.591236
B073NZT573,"Amazon Brand – Stone & Beam Modern Print of Empire State Building Sketch, Black Frame, 18"" x 26""",,WALL_ART,0.90718474,0.003834572976,0.9999999379135064,0.9999999379135064,0.0038345727379248094,548,0.735228
B075X65R39,"Amazon Brand – Stone & Beam Charles Classic Oversized Leather Sofa, 92""W, Sod",leather,SOFA,77.1107029,2.234277854016,0.6635722159877087,0.7612196631118306,1.4826047067216594,40524,4.163012
B07LC5Y95W,Amazon Brand - Solimo Vega Engineered Wood Hydraulic Half Lift-on Queen Bed (Espresso Finish),engineered wood,BED,138.99999988343592,2.7731169292318696,0.7639912013252191,0.829655273375704,2.118636934179159,13174,11.282172
B07QPZJ947,Amazon Brand - Movian Rome Coffee Table,glas,TABLE,10.119999991513463,0.3167999990305919,0.041907798760762865,0.6719973927663151,0.013276390606783917,14578,7.572576
B075YN3GVN,"Amazon Brand – Rivet Ricky Mid-Century Modern Set of 2 Upholstered Dining Room Kitchen Chairs, 37 Inch Height, Felt Grey",felt,CHAIR,7.484274105000001,0.2764825438079999,0.20152742491205983,0.6503449261022154,0.05571881508676199,19434,2.85048
B075YP38DX,"Amazon Brand – Rivet Tina Mid-Century Modern Curved Back Kitchen Dining Chairs, 25""W x 36""H, Ash Grey, Set of 2",polyester/10% linen on wood frame,CHAIR,7.983225712000001,0.2802187943999999,0.20573982986691097,0.6186189664021933,0.057652167085366884,24712,2.076492
B073P1BJMK,"Amazon Brand – Rivet Vintage-Look Palm Trees Turquoise and Sepia Canvas Print Wall Art , 16"" x 24""",canvas,WALL_ART,0.90718474,0.0094389488639999,0.9976034694724455,0.9976034694724455,0.009416328134899298,1064,0.825544
B07J2Z2DPN,"Amazon Brand – Rivet Brooke Contemporary Mid-Century Modern Tufted Leather Sofa Couch, 82""W, Cognac",leather,SOFA,51.392015521000005,1.4579570840799998,0.6251202530399329,0.973172401013422,0.9113985013214522,50266,5.674436
B078JJG79V,"Amazon Brand – Stone & Beam Distressed Decorative Wooden Blanket Ladder, 70.87""H, White",,HOME,2.993709642,0.041158159619,0.6618654420388693,0.944760121105496,0.027241163509735773,9748,5.120036
B073P2N985,"Amazon Brand – Stone & Beam Deco Metal Frame Living Room Desk Lamp With Light Bulb and White Shade - 20.75 x 12 x 12 Inches, Black",metal+fabric,LAMP,1.224699399,0.0489645472319999,0.11723145870790654,0.5591060453832934,0.005740185296979536,9166,1.71158
B07B4Z32WP,"Amazon Brand – Stone & Beam Bridgewater Curved Queen Headboard, 66""W, Spinnsol Indigo","polyster/linen blend fabric, polyurethane foam, plywood frame",HEADBOARD,29.937096420000003,0.2422663541759999,0.5580056583820651,0.7009702111341087,0.13518599646580137,35855,1.594476
B074VM1T62,"Amazon Brand – Rivet Bohemian Stripe Decorative Pillow, 17"" x 17"", Ink",polyester/ cotton,PILLOW,0.45359237,0.0142075844879999,0.5907831651531998,0.5406290198606385,0.008393601733002085,8462,2.9006
B07DBGPV4C,"Amazon Brand – Ravenna Home Goodwin Faux Leather Tufted Wingback Club Accent Chair, 33""W, Brown",faux leather,CHAIR,26.30835746,0.7097647094999999,0.25495313052094637,0.5048530065428,0.18095673462031506,173335,7.145516
B07B4MYPXN,"Amazon Brand – Stone & Beam Brandeberry Leather Sofa, 82""W, Driftwood",leather,SOFA,78.47148001000001,1.832860334272,0.6233854502911766,0.7377044457983462,1.1425784648009873,141448,7.33552
B07DBHGHS7,"Amazon Brand – Ravenna Home Wood and Metal Detailed Swivel Kitchen Bar Stool, 44 Inch Height, Dark Espresso",metal,STOOL_SEATING,7.774573221800001,0.2481715965590399,0.10633652996145451,0.6959022115055844,0.02638970641308235,28802,3.624496
B07DBG26SH,"Amazon Brand – Ravenna Home Rosalind Swivel Ladder Back Bar Stool, 43.6""H, Distressed Gray",,STOOL_SEATING,8.981128926,0.2491179490953633,0.1483289536459083,0.6560375297828654,0.03695140472372989,22812,2.019228
B075HWTX99,"Amazon Brand – Rivet Triangular Wall Mount Vase, 8.75""H, Modern Earthenware, White",ceramic,PLANTER,0.2993709642,0.002365882365,0.2910009692316258,0.2530947404552636,0.000688474061303011,4856,0.603644
