uuid,franka_rate,franka_n,category,scale,robotiq_rate,robotiq_n,gap,best,oracle_rate
72b6d65decf04cc1af6ddec643099866,0.0325,2000,strainer,1.8917079687239033,0.1005,2000,-0.068,robotiq,0.1005
aafcb75617a44ccf9e6aedc3cb0b638b,0.82,2000,piano,0.007032466736585505,0.3215,2000,0.49849999999999994,franka,0.82
03a47d63594b4b2a85f78eb37e848772,0.9295,2000,thermostat,0.15730472590888792,0.6965,2000,0.23299999999999998,franka,0.9295
bfcfe02939e34c91bf99deeaea6b5ee3,0.9795,2000,mallet,0.09964295560117463,0.5215,2000,0.4580000000000001,franka,0.9795
52a97ce0d0c041de90180fd3257ea339,0.216,2000,mouse_(computer_equipment),0.001787195605345683,0.3365,2000,-0.12050000000000002,robotiq,0.3365
7f731275e50143b49dca4a1f224f98ec,0.784,2000,water_cooler,0.126756205894477,0.5115,2000,0.2725000000000001,franka,0.784
8b9612e879da4566a32882d981d84418,0.2125,2000,flag,0.01328802202942927,0.1825,2000,0.03,franka,0.2125
34da5ec5f70942d0afd5b362739f972b,0.8625,2000,snowman,0.005994374931795909,0.951,2000,-0.08849999999999991,robotiq,0.951
ddd0e399d275441e81318b68eefa0e30,0.7645,2000,boot,0.0031572551767547444,0.8365,2000,-0.07200000000000006,robotiq,0.8365
60d1d4b3fb494bfb971a920f16187b2b,0.9195,2000,dumbbell,0.014170441469355468,0.738,2000,0.1815,franka,0.9195
babd30b2446c45ed9234d08a1e32493a,0.829,2000,wolf,0.1666122742521982,0.752,2000,0.07699999999999996,franka,0.829
25a67a986aaa475fab6efb1a6b2b0518,0.7015,2000,magnet,0.00847724828185069,0.048,2000,0.6535,franka,0.7015
e8c036fa0fa64a17970fea4da1994969,0.0,308,duffel_bag,0.03734445674118909,0.0019029495718363464,1051,-0.0019029495718363464,robotiq,0.0019029495718363464
4dc97f742af14811854e4b14a5677e69,0.783,2000,awning,0.00765248517334944,0.171,2000,0.612,franka,0.783
0f7b8ea366654674b217a743959798e7,0.8965,2000,skateboard,0.1389096953878963,0.549,2000,0.3474999999999999,franka,0.8965
edb6ef74597c4385b59e23a4eee4e253,0.5935,2000,arctic_(type_of_shoe),0.006968257570280429,0.4025,2000,0.191,franka,0.5935
ac17230055d9463d84f23d398014310b,0.7045,2000,pet,0.04331617792783147,0.6075,2000,0.09699999999999998,franka,0.7045
395fe8bb564142bda88b841f2aceac97,0.0017528483786152498,1141,pinecone,0.18310653251330633,0.14,2000,-0.13824715162138476,robotiq,0.14
fa201642a05e42c0aae8baa95fb43667,0.691,2000,igniter,0.0632245033064801,0.4825,2000,0.20849999999999996,franka,0.691
91c5283b27c74583900d5e26e2fcd086,0.4945,2000,mug,0.0928862428808932,0.1535,2000,0.34099999999999997,franka,0.4945
20d9815b99a74ae78b2e4d39c924f864,0.586,2000,flower_arrangement,0.46032836952548,0.519,2000,0.06699999999999995,franka,0.586
8599f276c036405daca392ae1548bac6,0.849,2000,puffer_(fish),0.04803467845860207,0.256,2000,0.593,franka,0.849
0bc57dea0074432eb6c9e1459f456b0f,0.2695,2000,wig,0.0035421375210103094,0.4905,2000,-0.22099999999999997,robotiq,0.4905
9d3883a011844460b96191033cd2e475,0.8305,2000,tomato,0.26383599954960163,0.912,2000,-0.08150000000000002,robotiq,0.912
d9a373d54b5443e29a3e21bd5524884f,0.5455,2000,cistern,0.0019004742875821194,0.828,2000,-0.2825,robotiq,0.828
96ae0ff853734df0b10a827307949c87,0.883,2000,lamppost,0.012782309805634776,0.485,2000,0.398,franka,0.883
935a052e665b44348ea397da446a5852,0.8965,2000,gun,7.898101614032713e-05,0.4255,2000,0.471,franka,0.8965
fca1a178324244ef9df1ab0cb54da4b5,0.956,2000,propeller,0.2068613236867075,0.6845,2000,0.27149999999999996,franka,0.956
7a3e0e178c9841afbc56a33a7c0bca53,0.76,2000,heart,0.040974266697821046,0.9765,2000,-0.21650000000000003,robotiq,0.9765
831e07135cd14d938f367786335786c7,0.4625,2000,puncher,0.03700855154323474,0.412,2000,0.050500000000000045,franka,0.4625
775a7a3c8d5047fbb1d0ec82bea8401c,0.716,2000,wet_suit,0.36432481989937227,0.525,2000,0.19099999999999995,franka,0.716
9212a8e1f14844b49caf64c72a663201,0.8905,2000,person,0.0012768618941787252,0.467,2000,0.42349999999999993,franka,0.8905
5c069acaa23647eca5b69db3417f560f,0.3045,2000,seashell,0.1652362722605255,0.4585,2000,-0.15400000000000003,robotiq,0.4585
461d900478a34af9b4da478548efea64,0.7485,2000,frog,0.029502318027729433,0.6185,2000,0.13,franka,0.7485
09365adcb5de4d9ebcacb161e46e93e6,0.2845,2000,wolf,0.06804085871110901,0.785,2000,-0.5005000000000001,robotiq,0.785
655a82c8d2a34e189e1a4418696c314f,0.477,2000,fleece,0.05298219368068535,0.35,2000,0.127,franka,0.477
e9242cef53f34830858dcb84989e461a,0.777,2000,gravestone,0.031072661359105924,0.2445,2000,0.5325,franka,0.777
f20b52dbb79342e7891e849416f13564,0.7925,2000,truffle_(chocolate),0.004765981405290346,0.1965,2000,0.596,franka,0.7925
f0ed2da987674fcfa7c0ba53d98a8a5d,0.7765,2000,sweatshirt,0.05951737525273285,0.501,2000,0.27549999999999997,franka,0.7765
8ce213cab51a4ab793c58dbbf0de9195,0.872,2000,straw_(for_drinking),0.9178450901174865,0.4095,2000,0.4625,franka,0.872
5d033c4a978c4efa8575e3012bc40c11,0.755,2000,dog,0.04327701606909905,0.516,2000,0.239,franka,0.755
973507d6b4e44265887f8feffa6de13e,0.889,2000,bench,0.0011477128994065546,0.512,2000,0.377,franka,0.889
a73854935d294308827c9f575c52fe1c,0.0255,2000,mushroom,0.034089940737948195,0.1895,2000,-0.164,robotiq,0.1895
e1e3d62daf7042c38bbf873a6fd8fbc6,0.9075,2000,dispenser,0.0028210250920066822,0.4655,2000,0.44199999999999995,franka,0.9075
a3bbc9154ea846d7af74824aabaab511,0.9745,2000,runner_(carpet),0.1322153814722025,0.2725,2000,0.702,franka,0.9745
db7339a98f464ff38e3c3e32c924ca65,0.894,2000,pegboard,0.0007595933499290304,0.664,2000,0.22999999999999998,franka,0.894
1bc2987dfc054796b5ab09f1bff1e569,0.1965,2000,bottle,0.011018248252466136,0.674,2000,-0.47750000000000004,robotiq,0.674
a11774af8f844018b4cbd8dc8260b226,0.8965,2000,cone,0.038640593534558614,0.6715,2000,0.22499999999999998,franka,0.8965
57bd8d531ce844188f1e2b22f96a48e4,0.599,2000,puffer_(fish),0.022734958381686904,0.4455,2000,0.15349999999999997,franka,0.599
90c9d43d35d24cada6be59424fb59eee,0.8715,2000,cabinet,2.3219122342071348e-05,0.5495,2000,0.32200000000000006,franka,0.8715
7bc76e4eef61474f970088eadcf82774,0.7605,2000,table,0.27923324571868974,0.126,2000,0.6345,franka,0.7605
12397c70ee9a40bebeaba9de95137696,0.471,2000,gargoyle,0.0038585500554043344,0.541,2000,-0.07000000000000006,robotiq,0.541
1b027d51a0b2474da5ca4f9ec0699c34,0.0,80,truffle_(chocolate),0.11168399112258742,0.0,101,0.0,robotiq,0.0
6bfa6420cc464081b90afc806e3997da,1.0,2000,soccer_ball,0.10141966665539379,1.0,2000,0.0,robotiq,1.0
6a575ec757024924b9844d85f3afaa1e,0.6675,2000,plate,0.6787906938682433,0.1155,2000,0.5519999999999999,franka,0.6675
70eef95489c046c5bc3fcc07a19b20fa,0.744,2000,tiger,0.08531220823409147,0.5815,2000,0.16249999999999998,franka,0.744
34f011fa3f0e4cc3b01ba603dc6e0d20,0.9715,2000,mallet,0.0010488755684571328,0.5105,2000,0.4610000000000001,franka,0.9715
b0b60c5ef5b24af79c9da46c745a08d5,0.748,2000,shirt,0.1056013486312068,0.557,2000,0.19099999999999995,franka,0.748
abdae5ed11294d06bad851a25271969b,0.103,2000,pickup_truck,0.06568591539376488,0.2575,2000,-0.15450000000000003,robotiq,0.2575
ac0d47d521fe449d8fc2532f38ebb679,0.504,2000,necklace,0.004489244133530358,0.3065,2000,0.1975,franka,0.504
55110a5563f846ac93c1c35bc6b80999,0.863,2000,chair,0.10271255231106476,0.6625,2000,0.2005,franka,0.863
e0a4f73243694711a38c376205beb4d5,0.273,2000,pony,0.20554019649528302,0.275,2000,-0.0020000000000000018,robotiq,0.275
2cc2b656d2124c2db990ab15425753bd,0.9525,2000,fume_hood,0.00015749785901889311,0.3885,2000,0.5640000000000001,franka,0.9525
ede1962c04c148538887116bbb40ec89,0.27,2000,coffeepot,0.14418986314600127,0.326,2000,-0.055999999999999994,robotiq,0.326
a640a1099c604a928f39d44523cbd19d,0.5275,2000,elephant,0.023902637315640362,0.499,2000,0.02849999999999997,franka,0.5275
02d21cf6f03943a8af560813295b558b,0.733,2000,dish_antenna,0.0033125615782021727,0.6765,2000,0.056499999999999995,franka,0.733
7e7655855a7248b089b7667d1a4f96d6,0.814,2000,bird,0.3781239455765125,0.909,2000,-0.09500000000000008,robotiq,0.909
58d15c2d67b147d09bc5e46f0fbcb0b2,0.622,2000,cow,0.00018190314225232369,0.475,2000,0.14700000000000002,franka,0.622
6a6bba55b0fc430586a56c6da9a7cb95,0.003,2000,tomato,0.06781122186151495,0.9215,2000,-0.9185,robotiq,0.9215
3c3b3835a48b4ba5a0d455e26184e7ca,0.7785,2000,eel,0.002043334141822006,0.532,2000,0.24649999999999994,franka,0.7785
7693673f97534564b8a14968ad5b31d4,0.602,2000,brussels_sprouts,0.719317444696062,0.9,2000,-0.29800000000000004,robotiq,0.9
dfbb335a32c74d9e979a868baeda2ef4,0.9865,2000,escargot,0.0007960516196003438,0.1235,2000,0.863,franka,0.9865
89ad9370995c4707b077c746eb99075f,0.9,2000,race_car,0.028039852232249966,0.636,2000,0.264,franka,0.9
68910e549c304e64a0c86e231e24de22,0.226,2000,shoe,0.15722064380950818,0.342,2000,-0.11600000000000002,robotiq,0.342
8c18d26983f2457b9377ebbe66a4c8aa,0.4975,2000,bookcase,0.0006697126552347556,0.3935,2000,0.10399999999999998,franka,0.4975
fc27fc019e8144d197a6b4246b251fca,0.235,2000,mail_slot,0.0478662929578418,0.348,2000,-0.11299999999999999,robotiq,0.348
82a1431a18d44f4591225a6c706cc456,0.788,2000,tape_(sticky_cloth_or_paper),0.030861605767264214,0.17,2000,0.618,franka,0.788
ecd71285dec94831ba6ab7efb6cef7a9,0.804,2000,calculator,0.0049945352166036,0.125,2000,0.679,franka,0.804
dcedf982e8874a03b5df3a8c187616a5,0.422,2000,pumpkin,0.00036016975866228764,0.9695,2000,-0.5475000000000001,robotiq,0.9695
82ef689ce285475191cede0332dfe959,0.6975,2000,backpack,0.01256333007181351,0.4855,2000,0.21200000000000002,franka,0.6975
079e24f4748747d592f2f9bae01de712,0.9865,2000,persimmon,0.0008873560391634928,1.0,2000,-0.013499999999999956,robotiq,1.0
b5eb81d84b8943f8a7ef59b6ae312caa,0.9015,2000,latch,0.0015685872608793916,0.1905,2000,0.711,franka,0.9015
9c44c44b447f467994b10b6f37aaa078,0.4485,2000,helicopter,0.00011562316033480643,0.4575,2000,-0.009000000000000008,robotiq,0.4575
1d74e6c3d0a1417fa0b45ee8baf032ae,0.6505,2000,fireplug,0.09641006733263273,0.6745,2000,-0.02400000000000002,robotiq,0.6745
227e09094f7e4ecea04e589e0c02b841,0.0,1096,automatic_washer,0.043441301181636596,0.0105,2000,-0.0105,robotiq,0.0105
4c713330a531497eab09d7bb7b19f841,0.962,2000,identity_card,0.006747851471519029,0.5175,2000,0.4445,franka,0.962
6f4065870fc74114ac4604ff1f3d568e,0.2175,2000,cloak,0.1954340741175528,0.415,2000,-0.19749999999999998,robotiq,0.415
3b05e5f9fbc14ba0b5b03e9fdf9c2c6f,0.8365,2000,heater,0.00014388982187258924,0.4105,2000,0.42600000000000005,franka,0.8365
7ee46e7422234dcc839366e85d010074,0.8695,2000,steak_(food),0.16587968272876105,0.0955,2000,0.774,franka,0.8695
1476c6986dc44e7f96b550d1f321d9bc,0.9535,2000,stylus,0.24030779375421327,0.1745,2000,0.779,franka,0.9535
2e47ec5ca78e48cfa56fcc2e7c8a117c,0.229,2000,car_(automobile),0.062229833812330757,0.3915,2000,-0.1625,robotiq,0.3915
b06dab7a33ef4e51bc186272e19da9f0,0.914,2000,clasp,0.2739808219950679,0.126,2000,0.788,franka,0.914
c0c05a27f0664978a056af56b8bf4dbf,0.514,2000,chandelier,0.003995422506884865,0.5775,2000,-0.0635,robotiq,0.5775
c3b4f63856374325bd17bc27063650d5,0.109,2000,thimble,2.1648925864158657,0.073,2000,0.036000000000000004,franka,0.109
a154d85205b642bfb70adc03028420df,0.302,2000,television_set,0.0019004902614334735,0.3285,2000,-0.026500000000000024,robotiq,0.3285
7b48ce1b7cba44bab337de2701f32296,0.239,2000,seashell,0.9888744201110458,0.559,2000,-0.32000000000000006,robotiq,0.559
f34d2fd6d2964251aad9c0993b369ff5,0.9855,2000,pocket_watch,0.03614749085190684,0.1495,2000,0.8360000000000001,franka,0.9855
9e667d3e4a5049a8a5545d780402526e,0.8095,2000,tripod,0.0011081531539094355,0.5155,2000,0.29400000000000004,franka,0.8095
055bee798bdf47d09a2b5401484cf8f9,0.845,2000,machine_gun,0.009669952334502761,0.5415,2000,0.3035,franka,0.845
6f97a35e0f264653b812298f03ad97ac,0.982,2000,snake,0.01692742270234268,0.107,2000,0.875,franka,0.982
4044dceb998046f692d7063d3a9d236a,0.2535,2000,scarecrow,0.0004233437709805322,0.331,2000,-0.07750000000000001,robotiq,0.331
89103ff87fc74647a96ffa0ac4ca5274,0.0,2000,lampshade,0.04266743161311696,0.0,2000,0.0,robotiq,0.0
8f4477d93fe84d4180260e7f45410aa4,0.0,379,patty_(food),0.11584341215209366,0.0,2000,0.0,robotiq,0.0
866aacce4f974ac3ab5c43bb981af3e8,0.851,2000,short_pants,0.0667781661173762,0.1265,2000,0.7244999999999999,franka,0.851
9b5633559e414cfba5fc055c53cc298b,0.796,2000,spice_rack,0.2956605565044225,0.173,2000,0.623,franka,0.796
17da41600fe64bcc9c5c79d4550a7cfa,0.6905,2000,penguin,0.31096903970377066,0.73,2000,-0.03949999999999998,robotiq,0.73
9714bdb006484d9eb3a26df864b1004d,0.781,2000,harmonium,0.013735416529347165,0.3485,2000,0.43250000000000005,franka,0.781
5c46931b6ce24bb6b1cd73b43512589c,0.8415,2000,figurine,0.0013624500021880862,0.5485,2000,0.29300000000000004,franka,0.8415
557c9259640f4f41a273c04c35288cc6,0.53,2000,truck,0.026492045950479007,0.5325,2000,-0.0024999999999999467,robotiq,0.5325
f1d8575a914348e49790930a314305b0,0.316,2000,candle_holder,0.014306369250302207,0.6395,2000,-0.32349999999999995,robotiq,0.6395
f10af0b912b944d189bd4d8f96c7b414,0.902,2000,beanie,0.0511917660147482,0.404,2000,0.498,franka,0.902
2e5b2435af10441aab8ce9a3a1607c7f,0.3435,2000,seashell,0.28897272894729437,0.3245,2000,0.019000000000000017,franka,0.3435
a08d208d9ad74d41b35efe309c61aefd,0.694,2000,gazelle,0.21588872367188985,0.4255,2000,0.26849999999999996,franka,0.694
9a5f0ba304d04497b6382da6377d8262,0.842,2000,Bible,0.3380275755335568,0.6815,2000,0.16049999999999998,franka,0.842
5718fec0c54f42bcb87be258c39b168b,0.8615,2000,lantern,0.00014062314903084212,0.328,2000,0.5335000000000001,franka,0.8615
49a931a453484cdba1e4e9403b996b78,0.446,2000,phonograph_record,0.1435484159910926,0.545,2000,-0.09900000000000003,robotiq,0.545
a2cdf40f331a4cb1a3722f995df5f293,0.8705,2000,hourglass,0.017968868362477495,0.2105,2000,0.66,franka,0.8705
76f07b7380d947a2abad4f64c75bda7e,0.732,2000,bear,0.0010977464133869813,0.7885,2000,-0.056499999999999995,robotiq,0.7885
5860d67cf13c41c9903a7f7de86c7187,0.9585,2000,radiator,0.08791205135879779,0.21,2000,0.7485,franka,0.9585
78ed22024c844a44b4869a30e7acefbb,0.551,2000,wind_chime,1.645219781258633,0.511,2000,0.040000000000000036,franka,0.551
d1110cebc3ed4b9a8b689d42c50f1a0e,0.556,2000,chocolate_cake,0.7415407333294699,0.6475,2000,-0.09149999999999991,robotiq,0.6475
b7a7e3e9194847a99aea5828abe57c4c,0.688,2000,cabinet,5.388282389191439e-05,0.209,2000,0.479,franka,0.688
59e522ed95274b22937bc306fcf1921f,0.6235,2000,water_gun,0.00031351921115735067,0.2755,2000,0.34800000000000003,franka,0.6235
828c8c6fe44c436ab227f4c06e51a596,0.99,2000,earplug,0.003748639737219904,0.2685,2000,0.7215,franka,0.99
f94cc938a75549e6ab7d6d9767961a4a,0.7375,2000,refrigerator,0.0009462673038547664,0.473,2000,0.26450000000000007,franka,0.7375
977a0b39a6924df49143560577d27218,0.1915,2000,sparkler_(fireworks),0.00022223641260705378,0.368,2000,-0.1765,robotiq,0.368
a6a77f3d44d44c2dacab02b7a55c0b4e,0.875,2000,cherry,0.6740915413314297,0.6955,2000,0.1795,franka,0.875
84bd1bbe9aae4f3785362803d3ccc9c4,0.223,2000,vase,0.06908404315959599,0.808,2000,-0.5850000000000001,robotiq,0.808
38681fd4e3f24144b0722c5c85118d97,0.7225,2000,earphone,0.019648889538849638,0.555,2000,0.16749999999999998,franka,0.7225
f5baf23f59bd4c5c8f70eb8a2d8c7b1a,0.0315,2000,clock_tower,0.008694018159648513,0.0465,2000,-0.015,robotiq,0.0465
c431b92427a94a7d86c1e2790d94a798,0.448,2000,mushroom,0.18575161475714896,0.585,2000,-0.13699999999999996,robotiq,0.585
216e6878000b404d9d905ce75f6cdb32,0.923,2000,boom_microphone,0.2107937050640173,0.7535,2000,0.1695000000000001,franka,0.923
d7a4858165d6442abcb47524bd15eb61,0.691,2000,octopus_(animal),0.0002835782044026777,0.5705,2000,0.12049999999999994,franka,0.691
6bb92eefa68d4d4189837b90f43d6c2f,0.0,1680,hamburger,0.06955711988915178,0.064,2000,-0.064,robotiq,0.064
fa80b566272647418694b8a05ce62fab,0.9075,2000,garden_hose,0.0029096771493493084,0.3945,2000,0.5129999999999999,franka,0.9075
9d49bea56f3049dbb952b2eede39e91d,0.4845,2000,ferry,0.024753990464367708,0.621,2000,-0.1365,robotiq,0.621
77537462cf1c45cba9cf2cc087005b67,0.6135,2000,projectile_(weapon),0.028417127167872525,0.4545,2000,0.15900000000000003,franka,0.6135
f0cdb70413b7452baa1648aab5ae1dad,0.8775,2000,subwoofer,0.03638652988860971,0.7505,2000,0.127,franka,0.8775
1ad11254efff4f59905e09f1a9e8ed41,0.6315,2000,corkscrew,0.009947252824973904,0.7155,2000,-0.08400000000000007,robotiq,0.7155
a6792027730c4ac6bf13accc31f717f8,0.0,1468,kitchen_sink,0.24733129300531662,0.012,2000,-0.012,robotiq,0.012
5037b5bea4bf4bd7bf53d581d478bd90,0.011,2000,toolbox,0.15502395871001465,0.2655,2000,-0.2545,robotiq,0.2655
b7c56101ba964a05a56d4cfe907e2be0,0.881,2000,person,0.34163391220694367,0.546,2000,0.33499999999999996,franka,0.881
cba3e4df7c354d22b7913d45a28a8159,0.3175,2000,teapot,0.08695293248188038,0.3875,2000,-0.07,robotiq,0.3875
e915c0da07ce42a2b5ba080da135a751,0.696,2000,trash_can,0.19705513688027418,0.444,2000,0.25199999999999995,franka,0.696
4d1b8b78f77845e3bdd18427ea8103c8,0.012,2000,cock,0.16281648228498852,0.3035,2000,-0.2915,robotiq,0.3035
0ce76299ca3642b2bb804aebf694a6b3,0.2665,2000,teddy_bear,0.14990672215733317,0.564,2000,-0.29749999999999993,robotiq,0.564
22e711221a094a48a6ffe826d3fd6185,0.59,2000,syringe,0.5114496347521696,0.588,2000,0.0020000000000000018,franka,0.59
67d4fe7e54104c6d90fd61ffb669d921,0.8095,2000,beer_bottle,0.0013135313527868424,0.1805,2000,0.629,franka,0.8095
272ce2e41dc4491987e17ff476d50b27,0.0,1187,file_cabinet,1.2800486656194998,0.0925,2000,-0.0925,robotiq,0.0925
9492c5a4f5654ed3936750e27807b587,0.7075,2000,gargoyle,0.5922893515298324,0.19,2000,0.5175000000000001,franka,0.7075
fbadc209177641978444636641a6d515,0.762,2000,sofa,0.057240926731727454,0.469,2000,0.29300000000000004,franka,0.762
725b18f495a249c483de9a635de66f56,0.3165,2000,awning,0.02593088045268507,0.3715,2000,-0.05499999999999999,robotiq,0.3715
df7ea68fd0454418850a3bdc80109615,0.9015,2000,guitar,0.36994519479453347,0.3955,2000,0.506,franka,0.9015
b3abae550928490380066dcb3ed634fa,0.885,2000,computer_keyboard,0.6290476963856023,0.577,2000,0.30800000000000005,franka,0.885
c6faebfcb94f4f97ad125dc509d0fe39,0.693,2000,chair,0.03331283427010388,0.5475,2000,0.14549999999999996,franka,0.693
1001cef5d10647e080e89b87c13a5735,0.8455,2000,padlock,0.03635307190791502,0.5375,2000,0.30800000000000005,franka,0.8455
7ab7e609af67482e8c61c5f2410a20a3,0.699,2000,sandwich,0.027139117628069764,0.2425,2000,0.45649999999999996,franka,0.699
6d91ddf591de4a00b6ff6751f0e58dad,0.764,2000,bedspread,0.059012173300411364,0.2015,2000,0.5625,franka,0.764
93dca1aeee7d4ad28005ed9afff280f1,0.3365,2000,pot,0.005852271828482742,0.304,2000,0.03250000000000003,franka,0.3365
ed5b5411b2524e1d9a875180aa1ebd51,0.6215,2000,sculpture,0.04571770286192323,0.52,2000,0.10150000000000003,franka,0.6215
a3e3805be6364321b60159793feb2f66,0.858,2000,coconut,0.00022376923512168497,0.374,2000,0.484,franka,0.858
814c8c8ad9324aa9a326f29a945a62a5,0.9385,2000,hardback_book,0.4317617664993652,0.2805,2000,0.6579999999999999,franka,0.9385
46b641045c954194aa1f47d7570a719f,0.11,2000,golfcart,0.00010003495063804194,0.415,2000,-0.305,robotiq,0.415
a21e28fa4fd84438a542539d61be5bc7,0.0135,2000,candle,0.015422406950899262,0.1265,2000,-0.113,robotiq,0.1265
8894d5da5a494ebf9e42ee37b41e9aa7,0.6725,2000,flute_glass,0.008162220713512925,0.613,2000,0.0595,franka,0.6725
683c14c972a14f5396b7d423a26e8625,0.713,2000,crisp_(potato_chip),0.44355642700386355,0.9325,2000,-0.21950000000000003,robotiq,0.9325
d746c8d359204de2a8d0c991cee677c6,0.945,2000,table_lamp,0.00019825265366496574,0.3505,2000,0.5945,franka,0.945
0f1245e2da8f4a09818cb8192fa96c63,0.4635,2000,canteen,0.003723321919614395,0.273,2000,0.1905,franka,0.4635
b6d5e398382a4f72b22a898f071a194f,0.4685,2000,dinghy,0.00026196632240414204,0.354,2000,0.11450000000000005,franka,0.4685
661c85f7cea14b7c81fb30b31d603cab,0.3065,2000,glove,0.01330720708212564,0.2925,2000,0.014000000000000012,franka,0.3065
17426ef2e076477fb03ff2cbcb5e12e2,0.9075,2000,watch,0.031175505434266115,0.5875,2000,0.31999999999999995,franka,0.9075
4be5bee3a94249529147cc44543d1000,0.677,2000,bullet_train,9.527615890772442e-05,0.1415,2000,0.5355000000000001,franka,0.677
b7cebcfb4b1c4d4a97e22072800704ca,0.9155,2000,lamppost,0.00023172238983293396,0.1135,2000,0.8019999999999999,franka,0.9155
fe701b8dac9f4f048897efc30ba83c9c,0.8325,2000,projectile_(weapon),0.0003051687993105525,0.778,2000,0.05449999999999999,franka,0.8325
5229d196836a4fba8ceb834c1c0f5068,0.0,2000,pouch,0.019434209704287313,0.312,2000,-0.312,robotiq,0.312
60c2a1b0a3004c979fdb1ed1152ac018,0.809,2000,foal,0.7328724976578407,0.5705,2000,0.23850000000000005,franka,0.809
c4d4a6d9597b46ffb38dd6bbb8644b8c,0.0,2000,cantaloup,0.15885198220209584,0.0,2000,0.0,robotiq,0.0
af51bd534098417a9c691492f0c6b342,0.865,2000,lamppost,0.0005588816667992653,0.6805,2000,0.1845,franka,0.865
80303f3ce3bd47debfa63c104636b3cf,0.9255,2000,timer,0.0004793761280349673,0.914,2000,0.011499999999999955,franka,0.9255
3b1c37c3deab4ecea7fe610afc277b13,0.74,2000,statue_(sculpture),0.04457792688005708,0.489,2000,0.251,franka,0.74
f0cbb596b0f54d0bb461daa675b4386a,0.631,2000,blouse,0.0018279045314575414,0.4135,2000,0.21750000000000003,franka,0.631
54602080c9d14d5ab052cf9fa7403ce9,0.707,2000,lamp,0.0008198969285555134,0.565,2000,0.14200000000000002,franka,0.707
fcf9039e22554ff29ffc62cc4dfbc634,0.8185,2000,cherry,0.07195321711674016,0.2945,2000,0.524,franka,0.8185
dafd425a53c84d8f98c0ae69c5649083,0.601,2000,tractor_(farm_equipment),0.009005036563135204,0.7245,2000,-0.12350000000000005,robotiq,0.7245
7c234eb786c24f5daeaf3c0680981a19,0.7665,2000,ring,2.579545044842253,0.233,2000,0.5335,franka,0.7665
84c4f27b8eb84938bfc2cf36944baf3d,0.867,2000,bicycle,0.00030795505239433274,0.485,2000,0.382,franka,0.867
ae8a3a50203f4dcdbcd4c56bdafc653c,0.8695,2000,mask,0.0006800646909683885,0.4095,2000,0.4600000000000001,franka,0.8695
885f1fe05f924bd995a89cfc3b6fe8a9,0.7965,2000,binoculars,0.08864353905668883,0.4145,2000,0.382,franka,0.7965
2d3e3f7dee934468810da6794e8937f0,0.7415,2000,pendulum,0.012060728198381034,0.7205,2000,0.02100000000000002,franka,0.7415
9b801ab1aae145e5af5c7cdb52b92906,0.7935,2000,pickle,0.07979503522234915,0.5365,2000,0.257,franka,0.7935
6e1bbb8464eb4879b102cbbdd566e61e,0.8585,2000,chair,0.05028115101342891,0.6555,2000,0.20300000000000007,franka,0.8585
661def1de2b34846bddea62ca9d11aee,0.916,2000,billboard,0.003141984973778388,0.2975,2000,0.6185,franka,0.916
bde3f8af969d4414873ac66487337140,0.963,2000,straw_(for_drinking),0.0009356370042621722,0.2835,2000,0.6795,franka,0.963
30705ef951a64da9bedd426d0d3aab70,0.5555,2000,limousine,0.002915028993479926,0.3895,2000,0.16599999999999998,franka,0.5555
6c00c79f40944ef4920613ae7f1b0fe7,0.8495,2000,butterfly,0.003589537521689737,0.2235,2000,0.626,franka,0.8495
abe55929c3074a9687c9f7feb2d4b221,0.1145,2000,Christmas_tree,0.9053951808060018,0.391,2000,-0.2765,robotiq,0.391
f35d482c75304220b7fc2c60596683fc,0.2675,2000,ladder,1.1906754795121791e-05,0.27,2000,-0.0025000000000000022,robotiq,0.27
f50b3382d67a479f8654611cc748f20e,0.7595,2000,kennel,0.12644744258622007,0.7745,2000,-0.015000000000000013,robotiq,0.7745
9fe3b3cbb19e4300893c4d3a1662c100,0.4335,2000,cock,0.0039602026616328626,0.515,2000,-0.08150000000000002,robotiq,0.515
85206be7185046ba9ca333083082c149,0.6755,2000,ski_parka,0.1447491721036393,0.4375,2000,0.238,franka,0.6755
51b27f90817f40d4b5a34b630dc2b31a,0.0,1231,cushion,0.0017206398539285227,0.1895,2000,-0.1895,robotiq,0.1895
3a41cd0ae91446f9a61928b1aa827857,0.785,2000,thermos_bottle,0.0014504362056520417,0.7975,2000,-0.012499999999999956,robotiq,0.7975
7cee431b78cc4a708ac5bde74a286409,0.217,2000,checkerboard,0.9205990686682983,0.253,2000,-0.036000000000000004,robotiq,0.253
659afc7b5cd84c91beaf3911888acb30,0.956,2000,cigarette_case,1.7910901036200795,0.318,2000,0.6379999999999999,franka,0.956
255373dfda964d14b988ca00e5d995d4,0.8195,2000,airplane,0.07371538943651453,0.4135,2000,0.406,franka,0.8195
65e5c193702e4be9beb5ec783c422b5e,0.6865,2000,chair,0.002856639670105414,0.3325,2000,0.354,franka,0.6865
a0a1808ef24d4c04b39fcc39393cdd21,0.927,2000,pole,0.019290996512091756,0.5185,2000,0.4085000000000001,franka,0.927
fb6380cbb98547b0abc14f2771e48374,0.8845,2000,cowbell,0.0843778577840796,0.5195,2000,0.365,franka,0.8845
